Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,3,29,08:32:11.766,-1.96,236,57.6,0.9593,1144.1,0.4,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.786,-1.94,6,57.6,0.9592,1147.0,3.3,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.806,-1.92,26,57.6,0.9593,1146.4,2.7,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.826,-1.90,46,57.6,0.9594,1142.4,-1.3,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.846,-1.88,66,57.6,0.9594,1142.4,-1.3,4.058,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.866,-1.86,86,57.6,0.9594,1143.6,-0.2,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.886,-1.84,106,57.6,0.9594,1143.6,-0.2,4.061,4.05,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.906,-1.82,126,57.6,0.9594,1141.3,-2.5,4.061,4.05,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.926,-1.80,146,57.6,0.9594,1141.3,-2.5,4.061,4.05,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.946,-1.78,166,57.6,0.9594,1143.6,-0.2,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.966,-1.76,186,57.6,0.9594,1143.6,-0.2,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:11.986,-1.74,206,57.6,0.9594,1143.6,-0.2,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.006,-1.72,226,57.6,0.9594,1143.6,-0.2,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.026,-1.70,246,57.6,0.9594,1141.3,-2.5,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.046,-1.68,16,57.6,0.9594,1141.3,-2.5,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.066,-1.66,36,57.6,0.9594,1143.6,-0.2,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8cd,8c9,8c9,cd,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.086,-1.64,56,57.6,0.9593,1144.1,0.4,4.058,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c9,8c9,8c9,c9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.106,-1.62,76,57.6,0.9592,1147.0,3.3,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c9,8c9,8c9,c9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.126,-1.60,96,57.6,0.9593,1146.4,2.7,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8cd,8c9,8c9,cd,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.146,-1.58,116,57.6,0.9594,1143.6,-0.2,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8cd,8c9,8c9,cd,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.166,-1.56,136,57.6,0.9594,1143.6,-0.2,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.186,-1.54,156,57.6,0.9593,1145.3,1.5,4.058,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.206,-1.52,176,57.6,0.9593,1145.3,1.5,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.226,-1.50,196,57.6,0.9593,1145.3,1.5,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.246,-1.48,216,57.6,0.9593,1145.3,1.5,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.266,-1.46,236,57.6,0.9593,1146.4,2.7,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.286,-1.44,6,57.6,0.9593,1146.4,2.7,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.306,-1.42,26,57.6,0.9593,1146.4,2.7,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.326,-1.40,46,57.6,0.9593,1146.4,2.7,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.346,-1.38,66,57.6,0.9594,1143.6,-0.2,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.366,-1.36,86,57.6,0.9594,1143.6,-0.2,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.386,-1.34,106,57.6,0.9593,1146.4,2.7,4.058,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.406,-1.32,126,57.6,0.9593,1146.4,2.7,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.426,-1.30,146,57.6,0.9593,1144.7,1.0,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.446,-1.28,166,57.6,0.9593,1144.7,1.0,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.466,-1.26,186,57.6,0.9593,1146.4,2.7,4.058,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.486,-1.24,206,57.6,0.9593,1146.4,2.7,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.506,-1.22,226,57.6,0.9593,1145.3,1.5,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.526,-1.20,246,57.6,0.9593,1144.7,1.0,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c9,8c9,8c9,c9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.546,-1.18,16,57.6,0.9595,1140.7,-3.0,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,200,8c9,8c9,8c9,c9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.566,-1.16,36,57.6,0.9594,1141.3,-2.5,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c5,8c5,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.586,-1.14,56,57.6,0.9594,1143.6,-0.2,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.606,-1.12,76,57.6,0.9594,1143.6,-0.2,4.061,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8cd,8c9,8c9,cd,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.626,-1.10,96,57.6,0.9593,1145.3,1.5,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8cd,8c9,8c9,cd,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.646,-1.08,116,57.6,0.9593,1145.3,1.5,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.666,-1.06,136,57.6,0.9592,1147.0,3.3,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.686,-1.04,156,57.6,0.9592,1147.0,3.3,4.059,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.706,-1.02,176,57.6,0.9593,1145.3,1.5,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.726,-1.00,196,57.6,0.9593,1144.7,1.0,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.746,-0.98,216,57.6,0.9593,1146.4,2.7,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.766,-0.96,236,57.6,0.9593,1146.4,2.7,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2026,3,29,08:32:12.786,-0.94,6,57.6,0.9594,1142.4,-1.3,4.060,4.04,4.05,4.05,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,600,8c5,8c1,8c1,c5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
